algo,candidate_id,seed,best_final,auc_best,auc_best_norm,runtime_sec,evals_total,budget_triggered,stop_reason,cxpb,mutpb,mutation_rate,parents_rate,sel_mutation,tail_mutation,p_macro,p_micro,lambda_in,lambda_out,tourn_size,parent_selection,mating_selection,p_min,tau_percent,fix_last_gene,c1,c2,w,error
macro,1117,707,438.65,43816.47499999991,438.1647499999991,82.7847945690155,2122,False,None,,,,,0.2,0.15,1.0,0.0,,,2.0,,,,,True,,,,
macro,1117,808,438.65,43842.12500000006,438.42125000000055,83.5557472705841,2122,False,None,,,,,0.2,0.15,1.0,0.0,,,2.0,,,,,True,,,,
macro,1117,909,438.65,43835.82500000006,438.3582500000006,83.2096815109253,2122,False,None,,,,,0.2,0.15,1.0,0.0,,,2.0,,,,,True,,,,
macro,1136,1001,438.65,43806.725000000086,438.06725000000085,83.27543568611145,2122,False,None,,,,,0.225,0.005,1.0,0.0,,,3.0,,,,,True,,,,
macro,1136,101,438.65,43851.50000000008,438.5150000000008,81.10757899284363,2122,False,None,,,,,0.225,0.005,1.0,0.0,,,3.0,,,,,True,,,,
macro,1136,1102,438.65,43842.12500000008,438.4212500000008,81.97617268562317,2122,False,None,,,,,0.225,0.005,1.0,0.0,,,3.0,,,,,True,,,,
macro,1136,202,438.65,43801.77500000008,438.01775000000083,82.85668516159058,2122,False,None,,,,,0.225,0.005,1.0,0.0,,,3.0,,,,,True,,,,
macro,1136,303,438.65,43842.12500000008,438.4212500000008,81.57555985450745,2122,False,None,,,,,0.225,0.005,1.0,0.0,,,3.0,,,,,True,,,,
macro,1136,404,438.65,43835.075000000084,438.35075000000086,80.923912525177,2122,False,None,,,,,0.225,0.005,1.0,0.0,,,3.0,,,,,True,,,,
macro,1136,505,438.65,43840.25000000007,438.4025000000007,81.62986350059509,2122,False,None,,,,,0.225,0.005,1.0,0.0,,,3.0,,,,,True,,,,
macro,1136,606,438.65,43828.32500000007,438.2832500000007,82.51381707191467,2122,False,None,,,,,0.225,0.005,1.0,0.0,,,3.0,,,,,True,,,,
macro,1136,707,438.65,43839.575000000084,438.3957500000008,82.70846223831177,2122,False,None,,,,,0.225,0.005,1.0,0.0,,,3.0,,,,,True,,,,
macro,1136,808,438.65,43847.225000000086,438.4722500000009,82.08940649032593,2122,False,None,,,,,0.225,0.005,1.0,0.0,,,3.0,,,,,True,,,,
macro,1136,909,438.65,43844.6750000001,438.446750000001,82.62799978256226,2122,False,None,,,,,0.225,0.005,1.0,0.0,,,3.0,,,,,True,,,,
macro,1156,1001,438.65,43854.12500000008,438.5412500000008,82.42656564712524,2122,False,None,,,,,0.225,0.035,1.0,0.0,,,2.0,,,,,True,,,,
macro,1156,101,438.65,43851.05000000008,438.51050000000083,82.27166986465454,2122,False,None,,,,,0.225,0.035,1.0,0.0,,,2.0,,,,,True,,,,
macro,1156,1102,438.65,43842.12500000008,438.4212500000008,83.94088697433472,2122,False,None,,,,,0.225,0.035,1.0,0.0,,,2.0,,,,,True,,,,
macro,1156,202,438.65,43850.825000000084,438.5082500000008,83.40750908851624,2122,False,None,,,,,0.225,0.035,1.0,0.0,,,2.0,,,,,True,,,,
macro,1156,303,438.65,43853.975000000086,438.5397500000009,82.28307223320007,2122,False,None,,,,,0.225,0.035,1.0,0.0,,,2.0,,,,,True,,,,
macro,1156,404,438.65,43858.62500000008,438.5862500000008,83.41399455070496,2122,False,None,,,,,0.225,0.035,1.0,0.0,,,2.0,,,,,True,,,,
